,PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,outdoor_fa,outdoor_le,night_life,water,mig_rate,ave_rent,social_hou,public_hou,five_y_pls,rent_to_pr,dyn_r_to_p,sales,dyn_sales,unemployme,welfare,child_pov,dyn_unempl,dyn_welfar,dyn_child,B_1940,B_1941_199,B_1991_201,vegpm20,other_sch,vocat_sch,primary_sc,Gymnasium,secon_sch,priv_schoo,sp_nee_sch,kita,stations,PLR_NAME,BZR_NAME
341,9301227,20,2,0,0,0,2,0,19,0,0,0,10.48,11.56,8.93,23.25,67.94,0.1,4.06,0.10098331498249899,4.45,1.53,1.55,1.98,1.25,0.24,0.25,32.88,24.81,42.31,6.24,0,0,0,0,0,0,0,1,5,Karolinenhof,Schmöckwitz
342,6400842,89,10,0,0,5,12,0,73,6,1,3,37.59,11.43,2.47,2.07,69.69,0.86,22.71,0.46440883530970317,21.3,0.78,2.1,3.75,0.19,0.13,0.63,6.38,52.96,40.66,11.96,0,0,1,1,1,1,1,11,1,Hüttenweg,Zehlendorf Nord
343,7300515,109,91,5,2,175,23,3,141,3,15,3,28.67,11.3,1.27,1.99,69.97,2.53,67.21,0.8949695416102186,69.48,1.93,4.68,7.59,0.52,-0.13,0.06,85.12,13.08,1.8,3.7,0,0,5,3,1,0,0,47,4,Taunusstraße,Friedenau West
344,2500834,134,247,8,12,45,28,0,312,7,97,6,35.9,13.97,0.74,8.46,52.43,3.05,152.28,1.1161065611343364,84.27,2.94,5.73,9.32,0.65,-0.01,-0.49,86.88,7.3,5.82,2.04,0,1,3,1,1,3,1,38,16,Revaler Straße,Frankfurter Allee Süd FK
345,5200634,98,21,0,1,18,15,0,51,9,5,0,16.27,8.82,10.45,19.86,67.09,0.32,15.61,0.3229800304394011,29.07,2.49,3.63,8.05,-0.03,0.55,3.36,32.2,59.43,8.37,3.13,0,0,1,0,1,3,0,18,0,Börnicker Straße,Wilhelmstadt
346,9401635,58,12,0,0,5,8,0,78,2,0,0,8.75,8.47,2.41,25.72,69.12,0.47,17.91,0.0890343250089645,9.74,1.49,2.07,3.83,0.67,-0.09,-1.06,17.23,26.84,55.93,9.07,0,0,1,0,0,0,0,5,1,Müggelheim,Müggelheim
347,3601347,72,313,12,6,53,27,6,159,2,77,3,33.08,10.49,0.63,15.44,61.3,1.29,84.7,0.6940609812829354,66.05,3.37,6.25,8.08,0.84,-0.1,0.38,90.54,3.86,5.6,2.31,0,0,6,2,1,1,0,49,16,Helmholtzplatz,Helmholtzplatz
348,4300413,104,102,8,4,28,23,1,154,1,21,5,48.3,13.07,4.71,6.8,64.77,1.88,98.67,1.0549975655140498,72.07,5.19,13.0,24.62,1.15,-1.78,-2.71,78.33,20.74,0.93,2.44,0,2,3,0,1,0,0,42,3,Klausenerplatz,Schloss Charlottenburg
349,6300629,151,55,2,1,33,26,1,156,4,12,2,28.26,10.84,3.52,2.48,68.34,0.67,30.74,0.5452931090256896,44.51,3.24,4.54,8.55,1.13,-0.79,-1.18,72.39,23.42,4.2,4.22,0,0,3,1,0,2,1,26,2,Botanischer Garten,Drakestraße
350,8401245,32,2,0,0,2,3,0,68,2,1,0,29.95,7.9,18.57,9.78,73.56,0.03,12.5,0.2,10.65,3.26,9.14,20.75,1.04,0.14,2.05,0.01,1.24,98.74,1.52,0,0,1,1,0,0,0,5,0,Frauenviertel,Rudow
351,7300618,129,112,3,4,176,27,3,146,3,30,3,32.47,11.29,1.24,1.96,70.01,2.53,66.96,0.8940679022688418,69.48,2.51,5.73,10.27,0.5,-0.69,-1.72,79.91,19.11,0.98,2.81,0,0,2,1,2,1,1,45,7,Ceciliengärten,Friedenau Ost
352,5100102,42,9,0,1,3,7,0,62,35,5,0,37.2,7.99,5.95,12.59,63.56,0.7,14.0,0.403,33.4,6.06,12.82,38.72,0.91,-0.98,-1.9,16.09,78.54,5.36,7.7,0,0,2,0,1,3,0,9,0,Am Forstacker,Hakenfelde
353,9301025,118,13,0,3,9,21,0,119,0,1,0,13.98,11.56,8.94,23.25,67.94,0.1,4.04,0.101,4.44,3.11,5.01,12.49,0.7,-0.9,-2.26,37.52,20.3,42.18,2.25,0,0,1,0,1,0,0,11,4,Alt-Bohnsdorf,Bohnsdorf
354,9200613,217,48,7,4,38,37,0,234,10,19,1,31.68,10.22,2.91,25.38,55.37,0.7,40.56,0.5170289082345663,43.31,5.32,11.42,29.66,0.54,-3.55,-8.35,64.33,28.92,6.75,2.49,0,1,2,1,0,5,0,33,19,Bahnhof Schöneweide,Niederschöneweide
355,3100102,71,6,0,2,8,16,0,27,9,3,1,20.73,8.65,0.0,44.8,63.49,0.0,2.55,0.092,7.4,6.33,10.67,25.0,1.98,0.03,3.99,36.97,26.34,36.69,6.29,0,0,1,0,1,1,0,9,2,Klinikum Buch,Buch
356,8100520,110,21,3,2,11,16,0,226,10,20,4,74.33,11.52,6.73,9.56,62.9,1.4,98.7,0.48503657174512044,41.44,16.01,34.77,67.53,5.42,-4.04,0.58,69.66,28.65,1.69,2.2,0,0,6,0,1,2,1,16,3,Weiße Siedlung,Köllnische Heide
357,6300527,84,31,0,1,13,19,0,58,6,5,5,29.78,10.84,3.52,2.48,68.34,0.67,30.72,0.5448613299033604,44.49,2.49,5.2,9.68,0.86,0.13,-0.17,46.32,43.67,10.02,3.44,0,0,2,0,0,2,0,9,1,Sundgauer Straße,Teltower Damm
358,10100104,42,4,1,1,7,8,0,86,1,5,0,27.52,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,6.36,19.7,39.47,1.03,-4.29,-6.67,0.0,99.42,0.58,2.94,0,0,3,0,3,0,0,13,4,Golliner Straße,Marzahn Nord
359,9100202,76,27,2,0,26,8,0,244,14,10,2,19.55,10.72,0.6,18.71,65.15,0.91,35.1,0.5509179111154517,36.02,3.03,5.85,8.38,0.84,0.07,-0.82,54.73,40.11,5.17,4.52,0,0,3,0,1,0,1,19,3,Plänterwald West,Plänterwald
360,7400824,126,46,2,2,25,28,0,69,7,13,5,39.53,10.47,2.76,12.69,66.78,1.18,33.69,0.548,39.08,4.59,11.07,22.87,1.22,0.03,0.84,63.28,30.94,5.78,2.84,0,0,1,1,1,0,0,33,4,Bosepark,Tempelhof Südwest
361,7400822,149,12,0,1,5,18,0,211,12,5,2,22.07,10.49,2.77,12.67,66.77,1.18,33.92,0.5495444618162292,39.16,4.83,11.04,21.48,0.51,-2.09,-4.44,60.8,39.19,0.0,3.3,0,0,2,0,0,1,0,14,2,Lindenhofsiedlung,Tempelhof Südwest
362,10100207,70,3,0,0,5,10,0,293,10,1,1,17.69,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,6.54,16.19,39.47,1.18,-3.04,-4.0,0.0,99.58,0.42,4.38,0,0,3,0,1,0,0,12,8,Ahrensfelder Berge,Marzahn Mitte
363,9100305,79,13,0,1,6,11,0,58,14,7,1,18.08,10.72,0.59,18.73,65.13,0.91,35.03,0.5509355315021238,36.02,6.6,8.3,16.26,2.32,-1.15,-0.6,81.17,17.3,1.53,8.86,0,0,1,0,0,1,1,10,1,Baumschulenweg Ost,Baumschulenweg
364,11400930,94,17,0,1,35,25,0,314,31,22,1,24.81,9.49,2.04,31.11,61.22,0.82,38.51,0.213,20.71,2.75,5.05,7.32,0.52,-0.83,-4.5,51.21,25.7,23.09,4.1,0,0,4,0,1,1,0,18,3,Zachertstraße,Neu-Lichtenberg
365,7501133,139,19,0,2,20,20,0,33,9,11,2,40.12,8.3,8.04,10.1,68.32,0.91,24.89,0.3908641218454286,37.19,6.59,12.53,30.03,1.45,-1.54,-5.61,39.9,50.41,9.69,1.75,0,0,3,0,0,0,0,15,2,Fritz-Werner-Straße,Mariendorf Süd
366,9401431,83,18,1,1,6,12,0,100,2,6,0,9.88,8.48,2.4,25.67,69.11,0.47,17.95,0.08959977646404879,9.8,3.31,5.79,17.77,0.77,-0.96,-1.72,11.81,58.01,30.18,2.53,0,0,1,1,0,1,0,13,6,Allende I,Allende-Viertel
367,4400834,93,29,2,4,70,19,1,86,0,8,2,32.74,12.38,7.95,9.01,68.32,0.74,48.16,0.8969620571898412,57.8,2.32,5.54,8.21,-0.05,-0.82,-0.44,71.64,23.63,4.72,3.3,0,0,2,0,0,0,0,10,4,Binger Straße,Schmargendorf
368,6400839,153,41,0,0,23,27,1,113,2,4,6,23.3,11.45,2.47,2.07,69.69,0.86,22.74,0.46503503911255384,21.33,1.5,3.32,5.48,0.25,0.49,1.1,64.86,28.01,7.13,6.06,0,1,2,1,0,3,1,18,3,Fischerhüttenstraße,Zehlendorf Nord
369,7400928,58,8,0,1,2,6,0,139,3,4,2,57.16,10.46,2.78,12.7,66.79,1.17,33.69,0.547402522180666,39.02,9.32,23.52,58.23,1.36,-3.25,0.09,81.19,17.8,1.01,2.89,0,0,0,0,0,0,1,10,0,Germaniagarten,Tempelhof Südost
370,10200418,61,8,0,0,4,8,0,284,14,2,2,24.98,8.62,2.55,38.32,65.46,0.0,0.02,0.09393933077482511,6.07,4.61,13.37,30.81,-0.03,-2.24,-3.99,0.0,91.43,8.57,2.73,0,0,2,1,3,0,0,10,6,Kyritzer Straße,Hellersdorf Nord
371,2500727,65,175,7,11,47,24,3,208,16,70,0,34.18,13.97,0.74,8.39,52.41,3.05,152.35,1.1168354291882714,84.33,3.82,8.46,14.27,0.39,-0.33,-0.55,53.45,41.98,4.56,1.88,0,1,3,2,1,2,1,50,14,Forckenbeckplatz,Frankfurter Allee Nord
372,11100206,57,9,0,5,14,15,1,173,2,3,0,29.07,8.04,0.55,52.92,71.1,0.12,1.33,0.1669999900460243,14.05,8.3,18.78,44.55,2.68,0.02,3.89,0.06,81.14,18.79,3.14,0,0,3,0,1,0,1,18,6,Wartenberg Nord,Neu-Hohenschönhausen Nord
373,11100203,56,3,0,2,7,8,1,102,2,1,0,33.12,8.04,0.55,52.92,71.1,0.12,1.33,0.16698680233332558,14.05,8.69,20.79,44.63,1.58,-2.82,-3.94,0.0,99.1,0.9,3.0,0,0,3,0,1,0,0,8,4,Falkenberg Ost,Neu-Hohenschönhausen Nord
374,11300619,55,13,0,1,17,14,2,206,7,12,4,30.19,8.72,0.59,32.85,62.09,0.44,10.65,0.063,6.99,4.3,8.06,22.83,0.94,-1.86,-4.46,10.19,84.61,5.2,3.02,0,0,3,1,0,5,2,19,11,Rudolf-Seiffert-Park,Fennpfuhl
375,2300417,105,306,18,12,43,29,2,231,9,116,2,51.21,12.69,7.39,9.34,68.15,1.6,90.78,0.6243884171600848,42.41,7.67,16.74,33.24,1.95,-1.76,-4.24,69.88,29.12,1.0,2.88,0,1,5,2,2,2,1,66,3,Reichenberger Straße West,Südliche Luisenstadt
376,2100103,135,87,5,10,23,27,0,276,21,15,8,68.13,13.35,26.09,28.67,68.51,0.5,61.13,0.1390000424370588,18.2,10.46,25.23,50.76,2.77,-1.94,3.82,8.32,73.91,17.76,2.55,0,2,3,0,0,6,1,28,5,Am Berlin Museum,Südliche  Friedrichstadt
377,9200512,101,18,3,4,32,14,1,258,9,7,0,24.29,10.22,2.91,25.39,55.37,0.7,40.57,0.5168575118905719,43.31,7.39,11.89,30.69,0.57,-2.78,-1.9,28.95,51.0,20.05,6.87,0,0,1,0,1,3,1,22,15,Wuhlheide,Oberschöneweide
378,1100415,185,320,18,11,49,33,1,251,10,84,13,44.07,16.16,1.87,16.66,56.72,1.54,78.36,0.7704789781654253,48.89,2.05,4.47,7.1,0.53,-0.09,-0.33,73.15,9.24,17.61,2.09,0,0,7,2,2,6,0,46,23,Invalidenstraße,Brunnenstraße Süd
379,11400931,131,23,0,4,39,25,0,399,14,23,5,24.82,9.49,2.04,31.11,61.22,0.82,38.51,0.2129999873042106,20.71,6.28,11.92,30.14,0.39,-2.77,-4.44,29.05,57.73,13.21,6.37,0,0,2,0,1,1,0,16,11,Massower Straße,Neu-Lichtenberg
380,6200420,113,12,0,0,10,18,0,29,4,5,0,28.99,9.29,6.22,9.61,68.98,1.13,20.79,0.4330625615863829,32.0,4.47,8.93,20.93,0.68,-1.59,-3.82,26.69,60.08,13.24,3.44,0,1,2,0,0,0,0,9,2,Lichterfelde Süd,Ostpreußendamm
381,9300922,36,4,0,3,2,3,0,63,0,3,1,18.64,11.56,8.94,23.25,67.94,0.1,4.04,0.101,4.44,10.25,22.4,54.3,3.09,-0.26,4.36,1.44,69.26,29.3,1.29,0,0,2,1,0,0,0,7,0,Kosmos Viertel,Altglienicke
382,1300834,108,122,6,9,43,25,2,195,19,34,8,66.33,10.24,23.13,19.77,63.97,0.64,43.92,0.3280000210543347,25.25,10.46,27.34,52.31,3.4,-2.94,-3.07,4.69,95.31,0.0,3.85,0,0,6,1,2,2,0,63,11,Brunnenstraße,Brunnenstraße Nord
383,8100103,44,81,7,11,41,12,2,419,1,34,0,51.56,11.52,6.73,9.55,62.9,1.4,98.74,0.485,41.44,8.55,17.13,39.84,1.97,-2.15,-5.56,93.48,5.84,0.68,1.35,0,0,3,0,1,1,0,36,2,Schillerpromenade Süd,Schillerpromenade
384,7400721,192,107,6,7,34,35,0,395,9,29,16,38.67,10.48,2.77,12.67,66.77,1.18,33.97,0.5481245128294103,39.1,2.59,8.66,14.21,0.36,-1.01,-0.78,85.83,12.93,1.24,1.16,0,1,2,0,1,1,1,44,4,Paradestraße,Tempelhof Nord
385,4400725,85,11,1,1,11,13,0,31,0,3,2,66.03,12.38,7.93,8.99,68.31,0.74,48.25,0.8969121721542906,57.86,,,,,,,43.54,31.09,25.37,2.45,0,0,0,1,0,0,2,6,3,Güterbahnhof Grunewald,Grunewald
386,5300841,65,19,0,4,15,10,0,38,2,6,2,47.99,8.33,10.42,30.71,65.93,0.29,4.37,0.40375273017724983,34.24,6.04,13.34,30.6,1.52,-1.89,-5.67,84.35,13.81,1.85,4.25,0,0,1,0,1,1,0,8,2,Siemensdamm,Siemensstadt
387,7400927,169,54,2,4,25,31,0,145,6,14,6,46.06,10.47,2.76,12.69,66.78,1.18,33.69,0.5479099694429823,39.08,6.3,14.45,36.2,1.21,-1.11,-1.3,58.76,35.4,5.84,2.28,0,0,3,1,1,3,1,30,5,Rathaus Tempelhof,Tempelhof Südost
388,6200316,83,6,0,0,6,16,0,44,9,4,0,35.72,9.29,6.22,9.61,68.98,1.13,20.78,0.43299997419118885,31.99,6.09,11.87,31.98,1.81,-0.96,1.43,4.79,86.08,9.13,3.76,0,0,2,0,0,0,1,8,0,Belßstraße,Lankwitz
389,3200205,102,20,1,0,21,15,0,25,3,5,0,17.45,10.76,3.21,3.46,69.0,0.67,30.09,0.2591487159579992,22.12,1.81,4.34,6.03,0.44,0.16,-0.02,38.33,25.06,36.61,3.47,0,1,0,1,0,1,0,26,10,Uhlandstraße,Blankenfelde/Niederschönhausen
390,11300826,176,122,5,8,74,39,1,526,25,64,2,37.78,8.72,0.59,32.84,62.09,0.45,10.74,0.0635399585205159,7.03,5.4,12.26,33.36,1.2,-1.76,-3.94,6.17,92.97,0.86,2.15,0,2,4,1,2,1,0,41,20,Frankfurter Allee Süd,Frankfurter Allee Süd
391,4400729,93,14,2,0,8,13,0,48,0,2,3,37.7,3.73,2.4,2.72,70.16,0.22,14.52,0.2704869288943956,17.43,1.24,3.58,5.49,0.29,0.75,3.03,25.24,53.93,20.83,12.68,0,0,1,0,0,0,0,2,1,Hundekehle,Grunewald
392,5200423,48,4,0,0,4,6,0,4,4,4,0,32.39,8.82,10.45,19.87,67.09,0.32,15.61,0.323,29.07,8.77,19.98,48.55,0.9,-1.12,-3.34,2.71,95.28,2.0,2.56,0,0,3,0,0,0,0,11,0,Magistratsweg,Brunsbütteler Damm
393,2400624,112,180,11,11,47,36,1,184,10,75,7,33.52,14.63,1.12,37.5,59.7,0.69,121.07,0.8190587042703555,56.4,3.63,5.89,10.95,1.17,0.06,2.3,44.22,44.58,11.2,2.91,0,0,2,3,2,4,1,34,15,Weberwiese,Karl-Marx-Allee Süd
394,3701657,52,180,7,6,65,30,6,198,7,48,5,32.62,11.25,0.39,12.79,61.17,2.92,88.35,0.8794210120607169,59.95,6.62,12.08,24.42,1.59,-0.53,4.66,30.39,62.25,7.36,2.6,0,1,6,3,0,3,0,48,14,Thälmannpark,Prenzlauer Berg Süd
395,1300730,118,67,13,13,33,22,3,96,7,51,1,63.74,10.24,23.06,19.74,63.96,0.64,43.99,0.3287989499398391,25.32,12.87,29.89,65.31,4.07,-3.91,-2.37,67.89,30.88,1.23,2.66,0,2,4,0,0,1,0,36,7,Drontheimer Straße,Osloer Straße
396,4501153,121,92,2,2,141,33,1,158,2,15,4,45.33,12.9,3.14,3.93,65.66,2.76,101.86,1.0189139225723542,70.39,3.82,9.88,19.74,0.51,0.84,6.07,50.05,42.88,7.07,3.59,0,2,4,2,2,1,0,56,8,Babelsberger Straße,Volkspark Wilmersdorf
397,8100417,103,60,2,4,36,17,1,315,2,58,6,53.51,11.52,6.73,9.55,62.9,1.4,98.74,0.485,41.44,10.16,20.03,48.25,2.82,-2.81,-2.67,84.67,13.82,1.5,2.63,0,0,5,1,0,4,1,35,3,Braunschweiger Straße,Rixdorf
398,4501043,126,233,11,8,77,49,7,98,2,30,12,45.62,12.9,3.15,3.94,65.66,2.75,101.85,1.0191852726340294,70.41,3.13,6.39,11.7,0.84,0.42,3.13,55.34,36.21,8.44,2.95,0,0,3,1,4,3,1,31,4,Preußenpark,Lietzenburger Straße
399,1200626,111,84,4,1,36,26,1,386,2,12,7,42.91,14.53,6.69,4.41,59.13,1.19,87.17,0.843,52.36,3.4,8.34,16.69,1.04,-0.78,2.86,52.82,41.55,5.63,2.89,0,2,4,1,0,1,0,28,4,Thomasiusstraße,Moabit Ost
400,4300517,78,37,2,2,12,12,1,204,4,9,3,47.09,13.07,4.71,6.8,64.77,1.89,98.67,1.0550000000000002,72.07,5.2,11.09,26.09,0.67,-1.11,-2.55,73.94,25.59,0.47,2.35,0,0,1,1,0,0,0,22,3,Tegeler Weg,Mierendorffplatz
401,8200622,90,22,2,3,22,17,0,125,1,19,2,56.51,8.69,10.45,15.13,70.34,0.75,29.34,0.3507118441001512,18.1,14.09,28.0,60.89,3.57,-3.19,0.54,51.54,44.11,4.35,2.1,0,1,5,0,1,3,0,26,1,Jahnstraße,Britz Nord
402,3601346,55,266,11,8,58,23,8,155,4,75,4,33.08,10.49,0.63,15.44,61.3,1.29,84.7,0.6940000000000001,66.05,3.22,6.67,9.87,0.65,0.06,0.58,92.86,2.23,4.91,2.07,0,0,5,2,1,0,0,60,12,Gethsemanekirche,Helmholtzplatz
403,9501940,80,10,0,1,19,12,0,52,4,9,0,15.61,10.57,0.95,15.2,67.2,0.3,24.13,0.217,22.61,5.32,7.99,20.11,0.99,-0.7,1.58,80.12,16.49,3.39,3.99,0,0,1,0,0,1,0,15,15,Güterbahnhof Köpenick,Dammvorstadt
404,10200628,58,7,0,0,10,14,0,113,7,3,1,24.16,8.64,2.52,37.79,65.61,0.0,0.06,0.0934264026936144,6.02,7.6,21.9,43.45,0.75,-2.94,-4.02,0.15,98.1,1.75,2.26,0,0,1,0,2,1,1,15,3,Neue Grottkauer Straße,Hellersdorf Süd
405,2300314,140,202,25,13,35,24,0,217,11,77,19,63.1,12.69,7.41,9.36,68.17,1.6,90.7,0.6245439315918193,42.39,10.23,21.62,47.93,3.06,-1.18,2.21,84.66,14.79,0.56,2.76,0,0,4,0,1,1,1,46,3,Oranienplatz,Nördliche Luisenstadt
406,8100310,116,244,16,9,48,29,2,178,5,100,1,50.01,11.52,6.73,9.54,62.9,1.41,98.79,0.4852023045712849,41.45,5.82,13.41,28.78,1.44,-1.01,-0.43,76.87,19.39,3.74,2.87,0,0,5,2,2,1,1,68,2,Maybachufer,Reuterstraße
407,4300414,194,200,11,4,61,41,3,221,1,51,6,38.97,13.07,4.71,6.8,64.77,1.88,98.64,1.0548633140762105,72.07,3.54,7.43,13.37,0.56,-1.78,-4.68,77.79,20.74,1.47,2.26,0,2,4,0,1,2,1,55,5,Schloßstraße,Schloss Charlottenburg
408,6400841,93,26,0,1,13,12,0,102,5,5,9,25.11,11.45,2.47,2.07,69.69,0.86,22.75,0.4651255513745127,21.36,2.28,3.96,7.64,0.22,-0.07,1.04,66.29,28.78,4.93,3.49,0,1,2,0,0,2,1,15,1,Zehlendorf Eiche,Zehlendorf Nord
409,5100105,118,14,0,1,8,12,0,80,34,8,0,20.15,7.99,5.95,12.59,63.56,0.7,14.0,0.403,33.4,3.85,8.27,19.27,0.78,-0.96,0.61,33.13,57.29,9.58,6.01,0,0,4,0,1,0,2,15,0,Amorbacher Weg,Hakenfelde
410,1100103,138,131,9,6,37,34,3,159,6,43,14,58.45,16.17,1.84,16.66,56.71,1.54,78.4,0.7709993201575107,48.92,5.32,15.52,32.63,0.93,-2.16,-4.87,44.01,48.91,7.08,2.35,0,1,1,1,0,4,0,13,4,Lützowstraße,Tiergarten Süd
411,7300619,230,95,0,5,126,39,2,369,15,26,6,44.61,11.27,1.28,2.21,69.93,2.5,66.21,0.8861387981573061,68.78,4.59,12.7,26.4,0.82,-0.04,1.37,65.42,24.88,9.7,2.62,0,0,4,1,1,3,1,48,7,Grazer Platz,Friedenau Ost
412,12200309,102,22,0,2,32,16,0,49,0,24,0,54.22,8.25,4.12,17.57,65.06,0.55,22.89,0.48400984377272105,39.85,9.31,21.5,53.96,1.33,-3.28,-4.21,61.04,37.02,1.94,2.32,0,0,3,0,1,0,0,25,3,Scharnweberstraße,West 4 - Auguste-Viktoria-Allee
413,6200312,112,28,1,3,24,25,0,72,1,7,3,31.88,9.29,6.22,9.61,68.98,1.13,20.79,0.43315806024614717,32.0,2.5,4.53,9.93,0.52,0.01,-1.2,28.48,61.37,10.16,4.37,0,0,1,1,0,0,0,18,2,Komponistenviertel Lankwitz,Lankwitz
414,9300920,168,17,0,3,13,19,0,212,3,4,1,16.23,11.56,8.94,23.25,67.94,0.1,4.05,0.1010926081556536,4.45,2.19,5.12,13.04,0.68,1.24,4.25,29.09,23.36,47.55,1.97,0,0,4,1,0,1,0,22,1,Dorf Altglienicke,Altglienicke
415,10100208,77,10,0,1,5,17,0,233,8,6,1,25.81,7.21,1.03,35.26,70.54,0.2,12.64,0.0599999964237213,3.41,6.68,15.38,45.51,1.59,-1.91,-1.37,0.0,87.93,12.07,2.69,0,0,3,1,1,4,0,18,7,Bürgerpark,Marzahn Mitte
416,9200510,96,32,5,3,19,21,0,236,9,14,0,32.6,10.22,2.91,25.39,55.37,0.7,40.57,0.5169079853888252,43.31,8.03,16.31,42.42,1.2,-1.88,-0.9,46.98,43.46,9.57,3.28,0,1,2,0,1,2,2,22,10,Helmholtz-Kiez,Oberschöneweide
417,11100308,45,9,0,3,13,15,0,124,11,2,1,28.89,8.04,0.55,52.91,71.1,0.12,1.33,0.1669904712394345,14.05,8.98,20.08,47.88,1.67,-2.39,-3.99,22.0,76.1,1.9,2.95,0,0,2,0,2,0,0,11,9,Zingster Straße West,Neu-Hohenschönhausen Süd
418,4501045,151,274,10,5,78,47,2,130,2,47,11,48.28,12.9,3.15,3.94,65.66,2.76,101.85,1.0188366943733485,70.39,3.56,7.46,16.69,0.28,-0.14,-1.44,48.41,47.55,4.03,3.62,0,0,4,0,3,3,0,33,8,Schaperstraße,Lietzenburger Straße
419,1400940,132,56,4,3,53,27,2,124,9,51,0,43.38,9.6,5.89,15.23,61.66,1.04,68.9,0.5288845604318194,43.51,7.89,16.57,43.34,2.36,-3.02,-2.92,27.67,71.5,0.84,4.93,0,3,4,1,1,2,0,50,8,Schillerpark,Parkviertel
420,6100207,140,77,1,1,97,21,4,89,5,19,3,34.49,10.8,2.0,1.39,67.92,0.99,55.23,0.9758012697126832,60.47,3.59,6.58,14.88,0.39,-0.88,-1.93,58.8,35.78,5.42,4.2,0,0,3,3,1,2,1,26,2,Mittelstraße,Albrechtstraße
421,8100102,51,89,12,10,61,14,2,465,2,46,0,51.6,11.52,6.73,9.55,62.9,1.4,98.69,0.4850478709060698,41.44,8.35,16.21,37.86,1.98,-1.73,0.46,91.85,7.12,1.03,4.09,0,0,4,1,1,2,0,28,2,Schillerpromenade Nord,Schillerpromenade
422,1100310,295,361,26,12,29,45,3,389,13,87,20,48.9,16.17,1.84,16.66,56.71,1.54,78.4,0.7710115206045774,48.92,3.88,8.24,20.46,0.77,0.06,0.5,49.99,39.32,10.69,1.1,0,0,2,2,1,13,2,27,35,Alexanderplatzviertel,Alexanderplatz
423,2500833,124,275,8,11,53,33,3,236,12,113,3,35.9,13.97,0.74,8.41,52.42,3.05,152.33,1.1166319665629418,84.32,3.85,7.09,17.18,0.62,0.02,1.89,86.67,11.93,1.4,2.33,0,0,4,2,0,2,1,48,17,Boxhagener Platz,Frankfurter Allee Süd FK
424,11300723,70,14,0,1,18,15,1,220,13,6,0,27.28,8.72,0.59,32.85,62.09,0.44,10.65,0.063,6.99,5.14,7.38,12.64,-0.09,-8.05,-14.58,0.0,2.53,97.46,1.37,0,0,3,0,1,4,2,15,10,Bornitzstraße,Alt-Lichtenberg
425,11501339,88,26,2,6,24,21,1,387,30,5,4,22.67,9.75,1.3,24.83,62.32,0.59,43.49,0.3709570236891159,26.58,1.94,4.71,9.0,0.17,-0.83,-1.74,59.02,24.34,16.65,2.34,0,0,3,1,0,1,0,27,11,Karlshorst West,Karlshorst
426,1100104,83,83,6,5,17,19,1,144,6,25,6,64.58,16.17,1.85,16.63,56.73,1.54,78.52,0.7706862809720915,48.92,6.18,18.01,39.94,1.25,-0.71,-2.66,58.49,31.91,9.6,1.96,0,1,2,0,0,2,0,11,4,Körnerstraße,Tiergarten Süd
427,3300514,89,5,0,0,7,17,0,26,3,1,0,8.72,9.21,10.06,4.96,71.31,0.7,17.17,0.0061451812688319,0.47,1.11,2.49,4.06,0.19,0.96,2.09,24.53,27.38,48.1,2.19,0,0,1,0,0,0,0,5,4,Blankenburg,Blankenburg/Heinersdorf/Märchenland
428,3601453,61,72,2,7,42,27,3,249,10,32,1,28.92,10.51,0.63,15.42,61.26,1.3,84.99,0.6957122097364045,66.11,0.54,1.35,0.66,0.24,0.41,0.02,0.0,0.31,99.69,0.77,0,1,3,2,2,3,2,47,16,Alter Schlachthof,Prenzlauer Berg Ost
429,12500930,149,8,0,0,9,17,0,28,10,5,0,31.75,7.55,1.56,42.21,69.9,0.05,10.73,0.23317886993245338,15.8,4.9,10.96,30.38,0.68,-2.04,-0.91,65.41,30.49,4.1,4.09,0,0,2,0,1,2,0,8,6,Wittenau Süd,Nord 2 - Waidmannslust/Wittenau/Lübars
430,12200310,83,10,0,0,9,12,0,45,3,10,0,60.34,8.25,4.11,17.69,65.08,0.54,22.82,0.48279178069066253,39.73,10.22,26.53,59.75,1.83,-2.35,1.45,27.85,57.97,14.18,3.01,0,0,1,0,1,1,0,13,3,Klixstraße,West 4 - Auguste-Viktoria-Allee
431,4501147,98,93,8,4,41,23,5,91,1,12,3,43.36,12.9,3.14,3.93,65.66,2.76,101.87,1.018999939262867,70.4,2.94,8.39,19.07,0.49,-0.17,1.92,69.31,27.82,2.87,1.92,0,0,2,2,2,1,2,31,3,Leon-Jessel-Platz,Volkspark Wilmersdorf
432,8200832,104,10,0,0,12,12,0,99,15,4,1,31.34,8.67,10.47,15.16,70.38,0.75,28.97,0.3499999556599388,17.98,6.2,11.38,32.81,2.16,0.22,3.44,8.17,69.24,22.59,2.26,0,0,2,1,1,0,3,11,0,Buckow Mitte,Buckow
433,9100304,133,24,1,2,9,16,0,127,13,8,2,18.08,10.72,0.59,18.72,65.15,0.91,35.05,0.550959603311261,36.01,4.37,6.84,17.32,1.14,-0.87,-3.37,46.13,51.37,2.5,3.65,0,0,4,0,0,1,1,20,2,Baumschulenweg West,Baumschulenweg
