PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,schools,universiti,kindergart,outdoor_fa,outdoor_le,night_life,water,ave_rent,social_hou,public_hou,dyn_ew,five_y_pls,dyn_sales,child_pov,dyn_unempl,noise,air,green,bio,B_age,mig_rate,label,PLR_NAME,BZR_NAME
05200423,48,4.0,0.0,0.0,4.0,6,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,8.82,10.45,19.87,3.56,67.09,29.07,48.55,0.9,1,0,0,1,B_1941_1990,0.323885738895855,0,Magistratsweg,Brunsbütteler Damm
02400624,112,180.0,11.0,11.0,47.0,36,1.0,1.0,1.0,11.0,184.0,10.0,75.0,7.0,14.629870510508336,1.119925211527443,37.50426335559183,6.090738593194401,59.69856646613466,56.395507302628104,10.95,1.17,1,1,1,2,B_1941_1990,0.335243666775423,1,Weberwiese,Karl-Marx-Allee Süd
03701657,52,180.0,7.0,6.0,65.0,30,6.0,5.0,0.0,24.0,198.0,7.0,48.0,5.0,11.253498135684058,0.392026478843764,12.792544412240385,5.199445281066001,61.171096483822915,59.95192754431628,24.42,1.59,1,1,0,2,B_1941_1990,0.326226219146832,3,Thälmannpark,Prenzlauer Berg Süd
01300730,118,67.0,13.0,13.0,33.0,22,3.0,1.0,0.0,22.0,96.0,7.0,51.0,1.0,10.23700747097202,23.060853048430292,19.743564802380277,2.855795766587835,63.962241957289514,25.32114106868801,65.31,4.07,3,1,2,2,B_1940,0.637409512852365,4,Drontheimer Straße,Osloer Straße
04501153,121,92.0,2.0,2.0,141.0,33,1.0,7.0,3.0,41.0,158.0,2.0,15.0,4.0,12.900666365022069,3.140548653852429,3.932376873586063,3.030150303534519,65.65971786239511,70.3915725194184,19.74,0.51,2,2,1,2,B_1940,0.453291528068081,2,Babelsberger Straße,Volkspark Wilmersdorf
08100417,103,60.0,2.0,4.0,36.0,17,1.0,2.0,0.0,21.0,315.0,2.0,58.0,6.0,11.52,6.73,9.55,-2.02,62.9,41.44,48.25,2.82,1,1,2,2,B_1940,0.535054203970942,4,Braunschweiger Straße,Rixdorf
04501043,126,233.0,11.0,8.0,77.0,49,7.0,3.0,1.0,26.0,98.0,2.0,30.0,12.0,12.900875380635263,3.148077483773231,3.944765738248825,3.031749404072761,65.6554250639677,70.40859597027303,11.7,0.84,1,2,1,2,B_1940,0.456187069619738,3,Preußenpark,Lietzenburger Straße
01200626,111,84.0,4.0,1.0,36.0,26,1.0,1.0,0.0,19.0,386.0,2.0,12.0,7.0,14.53,6.69,4.41,6.07,59.13,52.36,16.69,1.04,1,1,1,2,B_1940,0.429068418125439,2,Thomasiusstraße,Moabit Ost
04300517,78,37.0,2.0,2.0,12.0,12,1.0,2.0,0.0,12.0,204.0,4.0,9.0,3.0,13.07,4.71,6.8,3.37,64.77,72.07,26.09,0.67,1,2,2,2,B_1940,0.470899835541101,2,Tegeler Weg,Mierendorffplatz
08200622,90,22.0,2.0,3.0,22.0,17,0.0,0.0,0.0,11.0,125.0,1.0,19.0,2.0,8.685027796626091,10.450278915730305,15.130418383493089,1.978802638975903,70.34055693359115,18.10370346389711,60.89,3.57,1,2,1,2,B_1940,0.565117132003893,4,Jahnstraße,Britz Nord
03601346,55,266.0,11.0,8.0,58.0,23,8.0,2.0,2.0,39.0,155.0,4.0,75.0,4.0,10.49,0.63,15.44,3.96,61.3,66.05,9.87,0.65,1,1,2,2,B_1940,0.330795162806644,3,Gethsemanekirche,Helmholtzplatz
09501940,80,10.0,0.0,1.0,19.0,12,0.0,0.0,0.0,6.0,52.0,4.0,9.0,0.0,10.57,0.95,15.2,7.67,67.2,22.61,20.11,0.99,1,1,0,1,B_1940,0.156138482245422,2,Güterbahnhof Köpenick,Dammvorstadt
10200628,58,7.0,0.0,0.0,10.0,14,0.0,0.0,0.0,4.0,113.0,7.0,3.0,1.0,8.635630453703923,2.521320148697122,37.791105656502765,6.430679011745379,65.60931605495513,6.017515862965957,43.45,0.75,0,1,0,2,B_1941_1990,0.241580951459568,0,Neue Grottkauer Straße,Hellersdorf Süd
02300314,140,202.0,25.0,13.0,35.0,24,0.0,5.0,2.0,25.0,217.0,11.0,77.0,19.0,12.691949479294417,7.407571740804705,9.362886922049219,-2.301715622624033,68.16620814205992,42.38700466174283,47.93,3.06,1,1,2,2,B_1940,0.630997755985022,4,Oranienplatz,Nördliche Luisenstadt
08100310,116,244.0,16.0,9.0,48.0,29,2.0,5.0,2.0,37.0,178.0,5.0,100.0,1.0,11.523950411364202,6.728496407802449,9.543643863906619,-2.013944568667794,62.9006699277379,41.44899439585162,28.78,1.44,1,1,2,2,B_1940,0.500128954440627,1,Maybachufer,Reuterstraße
04300414,194,200.0,11.0,4.0,61.0,41,3.0,3.0,2.0,36.0,221.0,1.0,51.0,6.0,13.068945186685307,4.708984859214106,6.798603072369588,3.369700511336559,64.77062817412923,72.06751822682678,13.37,0.56,1,2,1,2,B_1940,0.38969985563359,1,Schloßstraße,Schloss Charlottenburg
06400841,93,26.0,0.0,1.0,13.0,12,0.0,0.0,0.0,1.0,102.0,5.0,5.0,9.0,11.449043199722656,2.471647733636201,2.070643439749256,2.921349603950512,69.6878840555786,21.356421585840874,7.64,0.22,1,1,0,1,B_1940,0.251089453750546,2,Zehlendorf Eiche,Zehlendorf Nord
05100105,118,14.0,0.0,1.0,8.0,12,0.0,0.0,0.0,8.0,80.0,34.0,8.0,0.0,7.99,5.95,12.59,6.47,63.56,33.4,19.27,0.78,3,1,0,0,B_1941_1990,0.20154412011179,2,Amorbacher Weg,Hakenfelde
01100103,138,131.0,9.0,6.0,37.0,34,3.0,3.0,0.0,9.0,159.0,6.0,43.0,14.0,16.169968254907555,1.840071295897551,16.660014903832188,11.299938617981608,56.71006376830466,48.920002485173995,32.63,0.93,1,2,2,2,B_1941_1990,0.584467104952655,1,Lützowstraße,Tiergarten Süd
07300619,230,95.0,0.0,5.0,126.0,39,2.0,2.0,1.0,41.0,369.0,15.0,26.0,6.0,11.27197248000506,1.276629115847172,2.207721720661794,1.375051788652782,69.93225496719533,68.78075064803299,26.4,0.82,1,2,2,1,B_1940,0.446114237331291,4,Grazer Platz,Friedenau Ost
12200309,102,22.0,0.0,2.0,32.0,16,0.0,0.0,0.0,14.0,49.0,0.0,24.0,0.0,8.250262873305546,4.120422160193848,17.568256581791793,5.459370220999991,65.05940350900339,39.850581754784436,53.96,1.33,3,2,2,2,B_1940,0.542177165986353,0,Scharnweberstraße,West 4 - Auguste-Viktoria-Allee
06200312,112,28.0,1.0,3.0,24.0,25,0.0,0.0,0.0,12.0,72.0,1.0,7.0,3.0,9.290439442074856,6.218771495097316,9.607607066248892,2.819909725356265,68.97969059018885,31.998292955029754,9.93,0.52,1,1,0,1,B_1941_1990,0.31883489947746,2,Komponistenviertel Lankwitz,Lankwitz
09300920,168,17.0,0.0,3.0,13.0,19,0.0,1.0,0.0,4.0,212.0,3.0,4.0,1.0,11.559296136252524,8.940003334593056,23.248778127038385,8.970537119587389,67.93825035434041,4.448285143054528,13.04,0.68,1,1,0,1,B_1991_2015,0.162349214879468,2,Dorf Altglienicke,Altglienicke
10100208,77,10.0,0.0,1.0,5.0,17,0.0,0.0,0.0,1.0,233.0,8.0,6.0,1.0,7.209999570250512,1.029999938607216,35.259997898340224,3.119999814033509,70.53999579548837,3.409999796748162,45.51,1.59,1,1,0,2,B_1941_1990,0.25808758340291,0,Bürgerpark,Marzahn Mitte
09200510,96,32.0,5.0,3.0,19.0,21,0.0,1.0,1.0,13.0,236.0,9.0,14.0,0.0,10.219854368939414,2.907945663165302,25.38702327257197,16.151858420225906,55.36878781743697,43.305125899089035,42.42,1.2,1,1,2,1,B_1940,0.325972133620583,0,Helmholtz-Kiez,Oberschöneweide
11100308,45,9.0,0.0,3.0,13.0,15,0.0,1.0,2.0,2.0,124.0,11.0,2.0,1.0,8.040186130922155,0.55090032117485,52.91473101459196,5.310785059498958,71.09916667356832,14.048675791593269,47.88,1.67,1,1,0,1,B_1941_1990,0.288857137847652,0,Zingster Straße West,Neu-Hohenschönhausen Süd
04501045,151,274.0,10.0,5.0,78.0,47,2.0,4.0,0.0,23.0,130.0,2.0,47.0,11.0,12.899231549429347,3.146498300891344,3.940461536116113,3.029640823029076,65.65949496447249,70.38978086792386,16.69,0.28,1,2,2,2,B_1940,0.482844653327646,1,Schaperstraße,Lietzenburger Straße
01400940,132,56.0,4.0,3.0,53.0,27,2.0,2.0,2.0,28.0,124.0,9.0,51.0,0.0,9.59956293794792,5.888862700037425,15.22750094386167,1.086164405227173,61.66387077475315,43.506856672189905,43.34,2.36,3,1,0,2,B_1941_1990,0.433831842480274,4,Schillerpark,Parkviertel
06100207,140,77.0,1.0,1.0,97.0,21,4.0,0.0,1.0,19.0,89.0,5.0,19.0,3.0,10.800018533028197,2.000700903218239,1.390502621023916,2.510585629969137,67.92019422352897,60.47264579603507,14.88,0.39,1,1,1,2,B_1940,0.344897487585264,3,Mittelstraße,Albrechtstraße
08100102,51,89.0,12.0,10.0,61.0,14,2.0,0.0,2.0,16.0,465.0,2.0,46.0,0.0,11.519201649497264,6.72698241794482,9.552386321262457,-2.016990139102564,62.90294739398174,41.43820521401241,37.86,1.98,0,1,0,2,B_1940,0.516011467269584,4,Schillerpromenade Nord,Schillerpromenade
01100310,295,361.0,26.0,12.0,29.0,45,3.0,3.0,7.0,13.0,389.0,13.0,87.0,20.0,16.16948730363849,1.839846171568788,16.659816963871307,11.299331461303629,56.71047538438455,48.92117962069624,20.46,0.77,3,2,1,2,B_1940,0.489013595947379,1,Alexanderplatzviertel,Alexanderplatz
02500833,124,275.0,8.0,11.0,53.0,33,3.0,2.0,0.0,21.0,236.0,12.0,113.0,3.0,13.970815444532782,0.740469348728657,8.405990645531563,9.835368620362134,52.41900486778467,84.315468658451,17.18,0.62,1,1,2,2,B_1940,0.358980641891433,1,Boxhagener Platz,Frankfurter Allee Süd FK
11300723,70,14.0,0.0,1.0,18.0,15,1.0,1.0,1.0,3.0,220.0,13.0,6.0,0.0,8.72,0.59,32.85,4.89,62.09,6.99,12.64,-0.09,1,1,1,2,B_1991_2015,0.272810404766859,0,Bornitzstraße,Alt-Lichtenberg
11501339,88,26.0,2.0,6.0,24.0,21,1.0,0.0,0.0,9.0,387.0,30.0,5.0,4.0,9.74992910340021,1.300201222931501,24.831707409854857,10.26992365424696,62.319699646896915,26.578403101900474,9.0,0.17,0,1,2,2,B_1940,0.226659345940907,2,Karlshorst West,Karlshorst
01100104,83,83.0,6.0,5.0,17.0,19,1.0,3.0,2.0,8.0,144.0,6.0,25.0,6.0,16.165999020978344,1.848616179919336,16.63326510048937,11.279789673693012,56.72518693616846,48.91795452752616,39.94,1.25,1,2,1,2,B_1940,0.645800987386446,4,Körnerstraße,Tiergarten Süd
03300514,89,5.0,0.0,0.0,7.0,17,0.0,0.0,0.0,2.0,26.0,3.0,1.0,0.0,9.210689672002045,10.05545179130597,4.964504420702869,5.969867766727693,71.30784929053742,0.471859146708448,4.06,0.19,1,0,0,0,B_1991_2015,0.087235038968215,2,Blankenburg,Blankenburg/Heinersdorf/Märchenland
03601453,61,72.0,2.0,7.0,42.0,27,3.0,1.0,0.0,21.0,249.0,10.0,32.0,1.0,10.505901758209802,0.63051111891109,15.415025279874097,3.988948059576214,61.25740191931428,66.10722392405557,0.66,0.24,0,1,0,2,B_1991_2015,0.289213661091738,3,Alter Schlachthof,Prenzlauer Berg Ost
12500930,149,8.0,0.0,0.0,9.0,17,0.0,0.0,0.0,6.0,28.0,10.0,5.0,0.0,7.550840564258324,1.562593498695933,42.2063502374992,3.38129045858499,69.89627376072328,15.795630338985283,30.38,0.68,1,1,0,2,B_1940,0.317482043933987,0,Wittenau Süd,Nord 2 - Waidmannslust/Wittenau/Lübars
12200310,83,10.0,0.0,0.0,9.0,12,0.0,0.0,0.0,8.0,45.0,3.0,10.0,0.0,8.246630380535498,4.107677135653794,17.688703148486095,5.449987647142261,65.08329703340307,39.73413617996499,59.75,1.83,3,2,2,2,B_1941_1990,0.603362007643383,0,Klixstraße,West 4 - Auguste-Viktoria-Allee
04501147,98,93.0,8.0,4.0,41.0,23,5.0,2.0,3.0,23.0,91.0,1.0,12.0,3.0,12.899999231100082,3.139999812841415,3.929999765753746,3.029999819397926,65.65999608635902,70.39999580383301,19.07,0.49,1,1,2,2,B_1940,0.433599185075719,3,Leon-Jessel-Platz,Volkspark Wilmersdorf
08200832,104,10.0,0.0,0.0,12.0,12,0.0,0.0,0.0,2.0,99.0,15.0,4.0,1.0,8.669999444896463,10.469999210316779,15.159999566611788,2.000001295279657,70.37999735517813,17.980002982831014,32.81,2.16,0,1,0,1,B_1941_1990,0.313359812499346,0,Buckow Mitte,Buckow
09100304,133,24.0,1.0,2.0,9.0,16,0.0,0.0,0.0,8.0,127.0,13.0,8.0,2.0,10.720281467786991,0.593568586793263,18.71700082922587,6.048334083901717,65.14664330470376,36.01436708926223,17.32,1.14,1,1,1,1,B_1941_1990,0.180769650452388,2,Baumschulenweg West,Baumschulenweg
12400616,58,7.0,0.0,1.0,2.0,10,0.0,3.0,0.0,2.0,21.0,3.0,1.0,0.0,10.600556313041597,2.987916295249015,2.805278803426773,1.217235760036856,75.98652384124698,12.631167296096681,5.56,0.27,0,0,0,0,B_1941_1990,0.142176601642013,2,Konradshöhe/Tegelort,West 2 - Heiligensee/Konradshöhe
08100207,81,160.0,15.0,13.0,109.0,26,2.0,2.0,2.0,31.0,539.0,4.0,82.0,2.0,11.52,6.73,9.55,-2.02,62.9,41.44,52.7,3.85,1,1,1,2,B_1940,0.672981474281401,4,Rollberg,Neuköllner Mitte/Zentrum
10100206,60,8.0,0.0,0.0,6.0,13,0.0,0.0,0.0,0.0,201.0,6.0,3.0,1.0,7.21,1.03,35.26,3.12,70.54,3.41,39.95,1.07,1,1,0,2,B_1941_1990,0.258360841455688,0,Wuhletalstraße,Marzahn Mitte
04500939,132,108.0,6.0,2.0,79.0,32,7.0,3.0,1.0,24.0,70.0,8.0,21.0,7.0,12.89937073960493,3.146860729073524,3.937646193938563,3.032367018067161,65.66321426687472,70.38393958523463,19.28,0.4,2,2,1,2,B_1940,0.460431261036386,3,Eisenzahnstraße,Halensee
10200421,51,8.0,2.0,1.0,14.0,7,0.0,1.0,1.0,4.0,94.0,1.0,4.0,1.0,8.62,2.55,38.33,6.44,65.45,6.07,28.99,-0.5,1,2,0,2,B_1991_2015,0.49337058185501,0,Helle Mitte,Hellersdorf Nord
04200204,21,4.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,10.633077243519947,2.40073295630049,3.641960403588601,2.683347102906555,66.23326969943476,66.21816274404992,11.4,0.63,1,1,0,1,B_1941_1990,0.317797618228486,2,Angerburger Allee,Heerstraße
07100205,90,119.0,2.0,7.0,26.0,21,3.0,1.0,1.0,17.0,139.0,11.0,33.0,5.0,11.247560300929763,12.647499283636863,18.807773505740915,1.909078906113573,66.02051753839567,48.97911919777339,45.16,2.73,1,2,1,2,B_1941_1990,0.563798645041822,4,Alvenslebenstraße,Schöneberg Nordost
07601236,122,16.0,1.0,2.0,14.0,22,0.0,0.0,0.0,9.0,32.0,9.0,3.0,0.0,8.100921378976782,12.714966849855847,26.716743505339256,1.990642668680521,71.058388912339,11.056221857515048,48.47,2.76,1,1,0,2,B_1941_1990,0.428508810099604,0,Marienfelder Allee Nordwest,Marienfelde Nord
03601140,20,54.0,5.0,5.0,52.0,11,7.0,3.0,0.0,28.0,139.0,10.0,19.0,2.0,10.488768607974054,0.740802846201695,15.46132302837912,3.954582877187058,61.31314715039451,65.84907590982039,4.68,0.62,1,1,2,2,B_1940,0.327538946506843,3,Malmöer Straße,Prenzlauer Berg Nordwest
03400620,165,36.0,8.0,4.0,43.0,21,3.0,0.0,0.0,20.0,156.0,12.0,18.0,3.0,10.506230137953825,1.651171906726267,20.217219159738928,6.008377365245106,66.09457510287346,29.50639540292457,2.58,0.33,3,1,0,1,B_1991_2015,0.185848117574179,3,Schönholz,Schönholz/Wilhelmsruh/Rosenthal
08401138,36,7.0,0.0,0.0,8.0,8,0.0,0.0,1.0,0.0,18.0,6.0,1.0,1.0,7.907871733903885,18.487193448543547,9.834999907016755,1.93071561217308,73.52749076128006,10.724934817552567,48.82,1.17,0,1,2,2,B_1941_1990,0.332745709433727,0,Goldhähnchenweg,Buckow Nord
01100206,259,394.0,31.0,5.0,40.0,38,1.0,1.0,11.0,11.0,591.0,2.0,53.0,23.0,16.17,1.84,16.66,11.3,56.71,48.92,12.9,0.57,1,2,2,2,B_1940,0.524430625837242,1,Unter den Linden,Regierungsviertel
03200310,66,3.0,0.0,1.0,3.0,10,0.0,0.0,0.0,3.0,40.0,14.0,1.0,0.0,10.76,3.21,3.45,5.41,69.0,22.11,10.18,0.61,1,1,0,1,B_1991_2015,0.146587399451124,2,Krugpfuhl,Buchholz
09200614,46,4.0,1.0,2.0,6.0,9,0.0,0.0,0.0,1.0,63.0,2.0,1.0,0.0,10.22,2.91,25.39,16.16,55.36,43.32,23.11,0.6,1,1,0,1,B_1940,0.096768495595565,2,Oberspree,Niederschöneweide
01100308,318,285.0,21.0,5.0,50.0,32,2.0,3.0,7.0,14.0,689.0,4.0,54.0,17.0,16.167084848561355,1.850295369254163,16.65936646583592,11.295373146082712,56.71363767454852,48.9100111342399,4.72,0.42,1,1,1,2,B_1940,0.441900197125497,1,Charitéviertel,Alexanderplatz
08200624,97,26.0,2.0,2.0,23.0,13,0.0,0.0,0.0,13.0,246.0,5.0,18.0,3.0,8.67183327919185,10.464297753613012,15.157048930501743,1.998941232305872,70.37587816347902,17.998974211244267,48.88,2.53,1,1,1,2,B_1941_1990,0.467682428980435,0,Tempelhofer Weg,Britz Nord
05100314,76,53.0,4.0,3.0,22.0,14,0.0,1.0,1.0,8.0,148.0,6.0,19.0,1.0,7.990036380488528,5.950477769363643,12.59193453064996,6.469721086885984,63.56025256647263,33.4000910226252,57.8,1.26,3,1,1,2,B_1940,0.587896005363652,0,Kurstraße,Spandau Mitte
11200515,56,4.0,0.0,1.0,5.0,12,0.0,0.0,0.0,2.0,26.0,5.0,4.0,0.0,8.90369882620871,2.734203284895047,35.937549252444875,11.126902722986417,64.34399501045233,10.535952518498524,5.17,0.04,1,1,0,2,B_1991_2015,0.204625761623115,0,Weiße Taube,Alt-Hohenschönhausen Süd
04300412,108,68.0,8.0,4.0,25.0,19,1.0,3.0,0.0,19.0,216.0,2.0,18.0,3.0,13.05902655308717,4.714683813537704,6.848154303835472,3.366484910011059,64.78076888054609,72.00426370382075,22.0,-0.16,2,1,0,1,B_1941_1990,0.557670583415445,2,Schlossgarten,Schloss Charlottenburg
11401034,109,15.0,0.0,3.0,14.0,20,0.0,0.0,0.0,1.0,622.0,19.0,3.0,8.0,9.490276258912491,2.0394393823047,31.09972644626876,9.99087068965717,61.22268859233882,20.711543403840043,39.85,1.88,2,1,1,1,B_1940,0.311421501431135,0,Tierpark,Friedrichsfelde Nord
12500825,170,32.0,1.0,0.0,19.0,20,0.0,1.0,2.0,5.0,57.0,11.0,7.0,1.0,7.551671874930617,1.56611249611713,42.17112340370891,3.384966548192315,69.88844856569078,15.837471866065169,24.22,0.82,1,1,1,2,B_1940,0.276793423193919,0,Borsigwalde,West 3 - Borsigwalde/Freie Scholle
06300633,152,53.0,1.0,1.0,21.0,30,0.0,0.0,1.0,12.0,73.0,6.0,15.0,1.0,10.839998919283389,3.519946877388866,2.479961904190932,3.779955639424952,68.33998730997148,44.53055984270992,11.65,0.83,1,1,0,1,B_1940,0.255302543886773,2,Augustaplatz,Drakestraße
01100205,202,208.0,12.0,2.0,32.0,23,1.0,1.0,6.0,4.0,396.0,0.0,18.0,12.0,16.157176867243837,1.950281328554265,16.71461896403227,11.252705075172708,56.763667215467436,48.7802993346937,19.76,0.51,2,2,0,2,B_1941_1990,0.619103636519542,1,Wilhelmstraße,Regierungsviertel
01200629,92,65.0,3.0,2.0,33.0,23,1.0,1.0,2.0,15.0,377.0,2.0,10.0,8.0,14.529993462676646,6.68222929062089,4.426397282080725,6.072398686737288,59.13432101340732,52.380605790575494,14.09,0.32,2,2,0,2,B_1941_1990,0.478882263034612,2,Hansaviertel,Moabit Ost
02100105,148,161.0,16.0,16.0,39.0,26,0.0,7.0,1.0,28.0,271.0,23.0,60.0,2.0,13.349746040098253,26.082803014063394,28.662560555791718,0.898764566769241,68.50986942688411,18.2093178099714,63.84,2.08,1,1,1,2,B_1941_1990,0.70538634224441,4,Prinzenstraße,Südliche  Friedrichstadt
08100521,190,42.0,2.0,3.0,26.0,27,0.0,0.0,0.0,9.0,243.0,9.0,32.0,5.0,11.512951231889891,6.732159223153722,9.571367555530742,-2.003210321147926,62.918651624759654,41.38311502767727,74.68,4.93,1,2,2,2,B_1941_1990,0.659622254491234,4,Schulenburgpark,Köllnische Heide
09401330,58,13.0,0.0,1.0,2.0,11,0.0,0.0,0.0,1.0,63.0,2.0,1.0,0.0,8.582118947654964,2.646936702355742,25.63037898425013,4.382713549621402,69.0771878541261,9.547693595141173,3.15,0.35,0,0,0,0,B_1940,0.109887447959311,2,Wendenschloß,Köpenick Süd
03100103,64,6.0,0.0,3.0,8.0,15,1.0,2.0,0.0,2.0,41.0,26.0,3.0,2.0,8.6511780806561,0.021159723340534,44.71620350103825,6.987854745110963,63.506449707390274,7.385402909605764,32.93,1.64,1,1,0,1,B_1941_1990,0.207725153967975,0,Karower Chaussee,Buch
03200309,83,6.0,0.0,2.0,3.0,17,1.0,0.0,0.0,2.0,42.0,10.0,0.0,0.0,10.759191716759668,3.213009887440712,3.454279795802722,5.410399750903162,69.00051749155419,22.100995561318122,8.48,0.56,1,1,0,1,B_1991_2015,0.146589073923422,2,Eddastraße,Buchholz
09100408,127,19.0,0.0,3.0,17.0,23,0.0,1.0,1.0,5.0,107.0,3.0,10.0,0.0,10.719979168024876,0.590094604857222,18.720271293715413,6.050412123053102,65.1495980214118,36.01029669213138,19.1,0.69,1,1,0,1,B_1940,0.173159605979407,2,Johannisthal Ost,Johannisthal
04100101,222,25.0,0.0,6.0,16.0,25,0.0,3.0,0.0,9.0,221.0,11.0,12.0,1.0,7.45297003211178,10.915432984310666,47.094171948899785,1.473568197262425,71.3212982662704,28.442355159839025,43.97,0.74,1,2,0,1,B_1941_1990,0.497109814235096,0,Jungfernheide/Plötzensee,Charlottenburg Nord
03601142,103,293.0,17.0,10.0,89.0,31,10.0,7.0,2.0,47.0,214.0,19.0,83.0,8.0,10.470430013445439,2.391888583999244,15.779043294321164,3.873873791677761,61.509076618379325,62.855052562040505,6.12,0.75,1,1,1,2,B_1940,0.353557914644646,3,Falkplatz,Prenzlauer Berg Nordwest
05100209,86,4.0,0.0,0.0,6.0,12,0.0,0.0,0.0,5.0,31.0,2.0,3.0,0.0,7.99,5.95,12.59,6.47,63.56,33.4,48.57,1.4,3,1,0,2,B_1941_1990,0.52295545620054,0,Westerwaldstraße,Falkenhagener Feld
02200213,156,268.0,20.0,10.0,65.0,41,1.0,5.0,1.0,43.0,188.0,8.0,89.0,2.0,14.406978700884531,5.669815379736292,4.947399019243986,2.405585415402302,63.39971589910325,47.96028682659911,17.78,1.08,1,2,1,2,B_1940,0.477560962038744,1,Graefekiez Nord,Tempelhofer Vorstadt
03400723,127,45.0,2.0,2.0,42.0,23,2.0,1.0,0.0,16.0,99.0,15.0,12.0,1.0,10.51,1.64,20.26,6.01,66.1,29.48,11.58,0.79,3,1,1,2,B_1940,0.176374722119663,2,Garbátyplatz,Pankow Zentrum
08100418,115,99.0,10.0,5.0,66.0,19,1.0,0.0,0.0,16.0,300.0,2.0,50.0,2.0,11.52,6.73,9.55,-2.02,62.9,41.44,37.95,1.82,0,1,1,2,B_1940,0.477448743249588,4,Hertzbergplatz,Rixdorf
10300732,98,11.0,0.0,1.0,6.0,14,0.0,0.0,0.0,3.0,387.0,10.0,2.0,2.0,9.548884720750065,2.809522660799412,14.712630681069276,12.43365358066163,67.7984546194793,2.523075089553168,21.1,1.89,1,1,0,1,B_1991_2015,0.237557648380779,0,Buckower Ring,Biesdorf
01300731,103,52.0,20.0,11.0,36.0,17,3.0,1.0,0.0,19.0,127.0,9.0,41.0,3.0,10.237576676296886,23.08635522512952,19.73676813172293,2.866420481925015,63.97070903682033,25.282146906214766,61.98,2.79,3,1,2,2,B_1940,0.637371815313829,4,Koloniestraße,Osloer Straße
06100103,129,126.0,4.0,0.0,176.0,29,4.0,0.0,2.0,28.0,122.0,2.0,25.0,2.0,10.800945807769311,2.000923625648284,1.39231178473201,2.509823313094966,67.92227595891892,60.47032368246291,6.76,0.74,1,2,2,2,B_1940,0.327200545083545,3,Markelstraße,Schloßstraße
02400522,74,110.0,10.0,11.0,48.0,31,2.0,2.0,0.0,15.0,188.0,23.0,43.0,4.0,14.62882245377521,1.119321900659707,37.45799970461871,6.096692047202959,59.68699181786157,56.43989608166856,13.21,0.65,1,1,2,2,B_1940,0.295634162489864,1,Richard-Sorge-Viertel,Karl-Marx-Allee Nord
11300722,90,49.0,3.0,2.0,42.0,28,3.0,1.0,1.0,7.0,416.0,15.0,23.0,2.0,8.724873589173512,0.590137506891187,32.82577791168005,4.89417109491129,62.081414671120875,7.067200329532352,14.21,0.61,1,1,1,2,B_1940,0.272810333636035,0,Rathaus Lichtenberg,Alt-Lichtenberg
01200624,151,47.0,4.0,1.0,11.0,15,0.0,3.0,1.0,10.0,335.0,8.0,6.0,3.0,14.538940155417658,6.665788332351367,4.504888759848546,6.104719014378498,59.115926258460966,52.31983562498761,21.7,-1.54,2,2,2,2,B_1940,0.672551396819752,2,Heidestraße,Moabit Ost
10300731,135,14.0,0.0,2.0,20.0,21,0.0,0.0,0.0,2.0,240.0,11.0,5.0,2.0,9.546456175672358,2.807304385507014,14.721149786799213,12.425885942410677,67.8041475650249,2.521347705808002,2.12,-0.07,1,1,0,1,B_1991_2015,0.184020983788257,2,Oberfeldstraße,Biesdorf
02100106,153,209.0,16.0,15.0,48.0,29,1.0,6.0,0.0,31.0,223.0,20.0,72.0,1.0,13.350992917354452,26.052532205301105,28.62786536033964,0.900092595551396,68.503151400747,18.25283624665462,61.72,3.2,1,2,1,2,B_1941_1990,0.653324299575083,4,Wassertorplatz,Südliche  Friedrichstadt
04200205,74,9.0,0.0,0.0,8.0,13,0.0,1.0,0.0,2.0,91.0,1.0,4.0,0.0,10.639999365806581,2.369999858736992,3.579999786615372,2.679999840259552,66.22999605238438,66.35999604463578,7.66,0.33,1,1,0,1,B_1941_1990,0.322685764543581,2,Flatowallee,Heerstraße
09100409,188,25.0,0.0,3.0,20.0,32,0.0,1.0,1.0,6.0,240.0,5.0,10.0,0.0,10.632688817456948,0.997178907497728,19.865202995889703,7.789788247189426,63.46713562724763,37.25855924018513,10.46,-0.04,1,1,0,1,B_1991_2015,0.16427193161795,2,Landschaftspark Adlershof,Johannisthal
06200317,142,14.0,2.0,0.0,17.0,26,0.0,0.0,0.0,4.0,32.0,13.0,4.0,0.0,9.287711274786853,6.231606157119386,9.63949485365767,2.81856328603113,68.9834023644193,31.955351454854245,11.22,0.52,0,1,0,1,B_1940,0.205144265712079,2,Lankwitz Süd,Lankwitz
04501146,121,64.0,4.0,1.0,54.0,29,5.0,2.0,3.0,29.0,120.0,7.0,12.0,3.0,12.89930428418098,3.146436754235765,3.936798075853149,3.032288347959984,65.6635603406094,70.383139535808,28.48,1.71,2,2,0,1,B_1940,0.457673137478057,3,Barstraße,Volkspark Wilmersdorf
